Specs,Score,CORR_Specs,CORR_Score,IMP,Best_Score
EPSY_last_value,13.672684703371024,EPSY_CORRECTED_last_value,15.390569741776046,12.564357883433637,15.390569741776046
MEANGAM_gderivative_mean,14.891072716203366,MEANGAM_CORRECTED_gderivative_mean,10.554297010736608,-29.12332635880422,14.891072716203366
MEANALP_median,14.299009852926226,MEANALP_CORRECTED_median,14.214491452902772,-0.5910786893132832,14.299009852926226
MEANPOT_kurtosis,11.118135348063332,MEANPOT_CORRECTED_kurtosis,14.090513173616129,26.73449937871602,14.090513173616129
EPSX_last_value,12.839529548350377,EPSX_CORRECTED_last_value,9.349696749043561,-27.180379048663738,12.839529548350377
MEANALP_last_value,11.601579098459048,MEANALP_CORRECTED_last_value,12.614593595536359,8.731694957041341,12.614593595536359
TOTUSJZ_skewness,12.574060956410595,TOTUSJZ_CORRECTED_skewness,8.47271133942258,-32.61754202724011,12.574060956410595
MEANJZH_var,12.021626276472483,MEANJZH_CORRECTED_var,11.108190204820914,-7.598273733057682,12.021626276472483
MEANJZD_skewness,9.515203702389716,MEANJZD_CORRECTED_skewness,10.850548735690062,14.033803952772736,10.850548735690062
TOTFZ_kurtosis,10.812267296593237,TOTFZ_CORRECTED_kurtosis,4.447825654459697,-58.8631548550309,10.812267296593237
MEANALP_skewness,10.739132150444616,MEANALP_CORRECTED_skewness,9.576816019846737,-10.823184912104448,10.739132150444616
MEANGBT_kurtosis,10.708962703499386,MEANGBT_CORRECTED_kurtosis,8.205616275625891,-23.376180281732353,10.708962703499386
TOTFX_skewness,10.041076525017688,TOTFX_CORRECTED_skewness,2.6869650248709087,-73.24026942553179,10.041076525017688
MEANPOT_last_value,7.846348397996518,MEANPOT_CORRECTED_last_value,9.545376238975532,21.65373948234114,9.545376238975532
MEANGBT_skewness,3.6538163802943235,MEANGBT_CORRECTED_skewness,6.891638876091086,88.61481144096103,6.891638876091086
R_VALUE_gderivative_mean,5.129153502216698,R_VALUE_CORRECTED_gderivative_mean,6.747099440913129,31.544112259404848,6.747099440913129
MEANGBH_kurtosis,4.40841373845646,MEANGBH_CORRECTED_kurtosis,5.395254354481539,22.385390178250518,5.395254354481539
EPSX_mean,5.100078543264612,EPSX_CORRECTED_mean,4.41495471965309,-13.433593577030823,5.100078543264612
EPSX_median,5.057509073155116,EPSX_CORRECTED_median,4.294030881505051,-15.095933207565569,5.057509073155116
EPSY_skewness,4.9778449023349545,EPSY_CORRECTED_skewness,3.4414278314336633,-30.86510530250963,4.9778449023349545
MEANGBT_gderivative_mean,2.494742323216401,MEANGBT_CORRECTED_gderivative_mean,4.745264508728161,90.21060670547426,4.745264508728161
USFLUX_kurtosis,4.1877611996651805,USFLUX_CORRECTED_kurtosis,4.374598654231866,4.461511668373625,4.374598654231866
TOTUSJZ_kurtosis,3.6330787554565593,TOTUSJZ_CORRECTED_kurtosis,2.3571732236931093,-35.119126714419664,3.6330787554565593
EPSY_min,3.202059432023582,EPSY_CORRECTED_min,1.9622410751115043,-38.71940490900129,3.202059432023582
EPSX_skewness,0.6489779205712918,EPSX_CORRECTED_skewness,3.1528739624574365,385.8214528595947,3.1528739624574365
MEANGBZ_gderivative_mean,0.9751370990517415,MEANGBZ_CORRECTED_gderivative_mean,2.285774269681867,134.40542585290174,2.285774269681867
TOTFX_min,0.11801213509355782,TOTFX_CORRECTED_min,0.9208767368304045,680.3237659418251,0.9208767368304045
USFLUX_skewness,0.817734448333632,USFLUX_CORRECTED_skewness,0.327377511710617,-59.9653026263303,0.817734448333632
MEANGBH_gderivative_mean,0.6825208946771586,MEANGBH_CORRECTED_gderivative_mean,0.014910991504256585,-97.81530622424246,0.6825208946771586
TOTFY_skewness,0.6080949672739382,TOTFY_CORRECTED_skewness,0.46191762353944577,-24.038571539211834,0.6080949672739382
MEANPOT_stddev,0.5170298998033241,MEANPOT_CORRECTED_stddev,0.5991943110921252,15.89161696839119,0.5991943110921252
EPSY_gderivative_mean,0.5953589398353165,EPSY_CORRECTED_gderivative_mean,0.0003378849548075247,-99.94324684955582,0.5953589398353165
MEANPOT_gderivative_mean,0.5286285852893843,MEANPOT_CORRECTED_gderivative_mean,0.5632301932306386,6.545542353202969,0.5632301932306386
MEANPOT_max,0.18736145034918772,MEANPOT_CORRECTED_max,0.2590850184805556,38.28085659974121,0.2590850184805556
MEANALP_var,0.2446596041144527,MEANALP_CORRECTED_var,0.24832572758689891,1.4984588427320384,0.24832572758689891
MEANPOT_var,0.243601564477404,MEANPOT_CORRECTED_var,0.2372157052774026,-2.621436037859986,0.243601564477404
MEANJZD_gderivative_mean,0.12248300470617476,MEANJZD_CORRECTED_gderivative_mean,0.1840746080381546,50.28583637357061,0.1840746080381546
MEANJZH_gderivative_mean,0.06342275309846465,MEANJZH_CORRECTED_gderivative_mean,0.016073250377452712,-74.65696521798922,0.06342275309846465
MEANPOT_gderivative_stddev,0.030736160722630985,MEANPOT_CORRECTED_gderivative_stddev,0.046132065118098455,50.0905254055738,0.046132065118098455
MEANALP_gderivative_mean,0.025958028916801667,MEANALP_CORRECTED_gderivative_mean,0.008642247159710263,-66.70684362279735,0.025958028916801667
