Specs,Score,CORR_Specs,CORR_Score,IMP,Best_Score
R_VALUE_max,3057.9941536258375,R_VALUE_CORRECTED_max,3089.780536701714,1.039452055138421,3089.780536701714
SHRGT45_max,2690.05912877023,SHRGT45_CORRECTED_max,3077.9439561983677,14.419193365666299,3077.9439561983677
MEANSHR_max,2653.5547250952764,MEANSHR_CORRECTED_max,3040.0681760636776,14.565874497068208,3040.0681760636776
TOTFX_gderivative_mean,3018.1856800043847,TOTFX_CORRECTED_gderivative_mean,73.8484197508515,-97.55321813896008,3018.1856800043847
MEANGAM_max,1782.404047305954,MEANGAM_CORRECTED_max,2692.641343561442,51.06795496965362,2692.641343561442
TOTFY_gderivative_stddev,2669.984448743846,TOTFY_CORRECTED_gderivative_stddev,1977.9667006541324,-25.918418679003494,2669.984448743846
TOTUSJH_stddev,2124.688576528632,TOTUSJH_CORRECTED_stddev,1989.0694499124331,-6.3830119912338725,2124.688576528632
TOTPOT_mean,1859.7365067869282,TOTPOT_CORRECTED_mean,2112.9154272231626,13.613698473535496,2112.9154272231626
MEANGBT_mean,1263.7328328801887,MEANGBT_CORRECTED_mean,1620.6613407964371,28.243984695939922,1620.6613407964371
MEANGBT_median,1251.6414492869703,MEANGBT_CORRECTED_median,1603.1857694926775,28.08666334963367,1603.1857694926775
MEANGBT_max,1357.0176894730369,MEANGBT_CORRECTED_max,1560.3142060352322,14.981125016958357,1560.3142060352322
MEANGBT_last_value,1107.0238962939384,MEANGBT_CORRECTED_last_value,1428.9251110408266,29.078072824312056,1428.9251110408266
MEANGBH_min,356.8392744978193,MEANGBH_CORRECTED_min,1402.4539882277218,293.0211970645323,1402.4539882277218
EPSY_stddev,1180.4308323473026,EPSY_CORRECTED_stddev,1258.3684891903958,6.602475529050114,1258.3684891903958
USFLUX_gderivative_stddev,1132.9342647483495,USFLUX_CORRECTED_gderivative_stddev,1255.8601567926064,10.85022281249138,1255.8601567926064
MEANJZH_min,1226.7073533410646,MEANJZH_CORRECTED_min,1151.6424857491559,-6.119215588580422,1226.7073533410646
MEANJZH_median,1163.7378492634527,MEANJZH_CORRECTED_median,1127.711637196428,-3.095732607633779,1163.7378492634527
TOTBSQ_gderivative_stddev,888.8613670869971,TOTBSQ_CORRECTED_gderivative_stddev,1160.7495061080665,30.588362717586573,1160.7495061080665
MEANJZH_mean,1151.0457328234922,MEANJZH_CORRECTED_mean,1115.117252750365,-3.121377287503202,1151.0457328234922
TOTPOT_last_value,928.8508517729815,TOTPOT_CORRECTED_last_value,1054.1937291528443,13.494403018591145,1054.1937291528443
MEANGBT_stddev,1013.2208695147684,MEANGBT_CORRECTED_stddev,997.1662405049894,-1.5845142449017597,1013.2208695147684
MEANGBZ_max,891.0826007806435,MEANGBZ_CORRECTED_max,937.680745835802,5.22938558269858,937.680745835802
MEANJZH_last_value,936.7871080448963,MEANJZH_CORRECTED_last_value,900.4340915890552,-3.880605971586321,936.7871080448963
MEANJZD_stddev,655.4402670456957,MEANJZD_CORRECTED_stddev,933.9189077768106,42.4872646269229,933.9189077768106
MEANGBZ_stddev,896.9527441031771,MEANGBZ_CORRECTED_stddev,871.2555961813221,-2.864938882320771,896.9527441031771
MEANGBT_min,733.6808623195437,MEANGBT_CORRECTED_min,878.0293356343097,19.67455888905239,878.0293356343097
MEANALP_min,858.8090763723916,MEANALP_CORRECTED_min,790.5787098204933,-7.9447654233119325,858.8090763723916
EPSY_gderivative_stddev,711.4590200816353,EPSY_CORRECTED_gderivative_stddev,847.2120856497493,19.08093955327703,847.2120856497493
MEANJZD_gderivative_stddev,566.1866748841675,MEANJZD_CORRECTED_gderivative_stddev,814.0724488746953,43.78163333519659,814.0724488746953
MEANGBT_gderivative_stddev,781.4102295987011,MEANGBT_CORRECTED_gderivative_stddev,806.9920489786255,3.273801443969077,806.9920489786255
MEANGBZ_mean,721.827822081535,MEANGBZ_CORRECTED_mean,798.0857653172872,10.564561368090118,798.0857653172872
MEANGBZ_median,718.696114358663,MEANGBZ_CORRECTED_median,793.3502910620127,10.387446823748077,793.3502910620127
MEANGBH_stddev,727.348467150585,MEANGBH_CORRECTED_stddev,789.5300594881264,8.549078625426986,789.5300594881264
MEANGBZ_gderivative_stddev,765.5647592207514,MEANGBZ_CORRECTED_gderivative_stddev,781.1953559202741,2.041707969347058,781.1953559202741
TOTFX_max,534.0519718057952,TOTFX_CORRECTED_max,761.9677654489125,42.676706701870856,761.9677654489125
MEANGBZ_last_value,627.8261953592472,MEANGBZ_CORRECTED_last_value,710.6242234349687,13.188049286211099,710.6242234349687
MEANALP_median,683.3946873200791,MEANALP_CORRECTED_median,655.2523766607264,-4.118017184141757,683.3946873200791
EPSX_stddev,675.0955178596171,EPSX_CORRECTED_stddev,202.94695272920416,-69.93803878706746,675.0955178596171
MEANALP_mean,660.5823774874946,MEANALP_CORRECTED_mean,631.0532248328662,-4.470169605029667,660.5823774874946
EPSX_gderivative_stddev,583.5704603150258,EPSX_CORRECTED_gderivative_stddev,137.52148205661166,-76.43446825900438,583.5704603150258
TOTUSJZ_stddev,574.9109414901732,TOTUSJZ_CORRECTED_stddev,526.8584521184127,-8.358249235474288,574.9109414901732
MEANGBH_gderivative_stddev,542.5341323973774,MEANGBH_CORRECTED_gderivative_stddev,571.2481883689303,5.292580550585771,571.2481883689303
MEANGBH_median,59.68305296441146,MEANGBH_CORRECTED_median,559.2637875271143,837.0562659731885,559.2637875271143
MEANGBH_mean,56.07526647063767,MEANGBH_CORRECTED_mean,558.9971714823155,896.8693983380704,558.9971714823155
MEANSHR_stddev,323.41418375351606,MEANSHR_CORRECTED_stddev,546.3001726719293,68.91657821917964,546.3001726719293
MEANJZD_max,456.9101099971137,MEANJZD_CORRECTED_max,542.5617091174687,18.74583145487765,542.5617091174687
MEANGAM_gderivative_stddev,498.9592464074688,MEANGAM_CORRECTED_gderivative_stddev,541.1591249077287,8.457580214035737,541.1591249077287
MEANGBH_last_value,65.26839454174478,MEANGBH_CORRECTED_last_value,511.17952579755877,683.1961079885536,511.17952579755877
MEANALP_last_value,510.9685649501657,MEANALP_CORRECTED_last_value,483.9762618748482,-5.282576057873552,510.9685649501657
EPSZ_stddev,342.7006837244541,EPSZ_CORRECTED_stddev,493.25841558295747,43.932720011600026,493.25841558295747
SHRGT45_skewness,481.95456743096,SHRGT45_CORRECTED_skewness,450.8576256352382,-6.452255855045186,481.95456743096
MEANSHR_gderivative_stddev,426.5252658282918,MEANSHR_CORRECTED_gderivative_stddev,444.3920733223824,4.188921249341246,444.3920733223824
