Specs,Score,CORR_Specs,CORR_Score,IMP,Best_Score
EPSX_kurtosis,11.570557420508733,EPSX_CORRECTED_kurtosis,1.2066851715890363,-89.57107140361107,11.570557420508733
SHRGT45_var,10.561211786791436,SHRGT45_CORRECTED_var,6.278137336091423,-40.55476338479183,10.561211786791436
R_VALUE_gderivative_mean,10.30956589246259,R_VALUE_CORRECTED_gderivative_mean,5.222850023307161,-49.339767767276896,10.30956589246259
TOTFX_kurtosis,9.90296313025565,TOTFX_CORRECTED_kurtosis,3.103558932095124,-68.66030004077169,9.90296313025565
EPSY_kurtosis,8.498078393619156,EPSY_CORRECTED_kurtosis,5.9985304353254545,-29.4130960261617,8.498078393619156
MEANALP_skewness,4.596486142656581,MEANALP_CORRECTED_skewness,7.897402899466991,71.8139172916687,7.897402899466991
TOTFX_skewness,7.889970005611243,TOTFX_CORRECTED_skewness,0.4620386079550866,-94.14397510223117,7.889970005611243
MEANGBT_gderivative_mean,7.115176032863107,MEANGBT_CORRECTED_gderivative_mean,0.4272684063089249,-93.99497068891219,7.115176032863107
MEANGBT_skewness,6.597788700651008,MEANGBT_CORRECTED_skewness,1.6271955078777103,-75.33725947123536,6.597788700651008
EPSX_median,6.188702603076131,EPSX_CORRECTED_median,0.05435516601364135,-99.12170337630018,6.188702603076131
EPSX_mean,6.184101686305452,EPSX_CORRECTED_mean,0.04720226497228743,-99.2367158988214,6.184101686305452
MEANGBH_gderivative_mean,0.010093723359765352,MEANGBH_CORRECTED_gderivative_mean,5.530746907606209,54693.92202933113,5.530746907606209
MEANJZD_skewness,5.447174360586894,MEANJZD_CORRECTED_skewness,3.8732744878293914,-28.893877239279817,5.447174360586894
MEANPOT_kurtosis,5.379400603180541,MEANPOT_CORRECTED_kurtosis,4.990865719075695,-7.222642683928879,5.379400603180541
TOTPOT_gderivative_mean,3.874616579842523,TOTPOT_CORRECTED_gderivative_mean,5.096847122125567,31.544554592617764,5.096847122125567
MEANPOT_skewness,1.2901110194244607,MEANPOT_CORRECTED_skewness,4.08763878442296,216.84395551062894,4.08763878442296
TOTBSQ_skewness,3.0816646822685296,TOTBSQ_CORRECTED_skewness,0.0014075763113173179,-99.9543241573486,3.0816646822685296
TOTFZ_kurtosis,2.9500448285570022,TOTFZ_CORRECTED_kurtosis,0.6199203066340667,-78.98607164768757,2.9500448285570022
TOTFZ_skewness,2.1743596610294675,TOTFZ_CORRECTED_skewness,0.10114638694237342,-95.3482218808969,2.1743596610294675
MEANGBZ_gderivative_mean,2.110358143338338,MEANGBZ_CORRECTED_gderivative_mean,0.39772236878633715,-81.15379751812235,2.110358143338338
MEANJZH_skewness,1.7285139840637038,MEANJZH_CORRECTED_skewness,0.7207697131049439,-58.30119283094096,1.7285139840637038
MEANJZH_gderivative_mean,1.6700346129659334,MEANJZH_CORRECTED_gderivative_mean,1.5553090395582068,-6.869652432171887,1.6700346129659334
TOTPOT_stddev,1.2446237824264674,TOTPOT_CORRECTED_stddev,1.5105174092964349,21.363373464677988,1.5105174092964349
MEANPOT_mean,0.7281571060879157,MEANPOT_CORRECTED_mean,1.1873248875206002,63.05888902184878,1.1873248875206002
EPSY_max,0.13249168518754031,EPSY_CORRECTED_max,1.1184839224816676,744.1917852418193,1.1184839224816676
EPSX_last_value,0.8664489564115183,EPSX_CORRECTED_last_value,0.19442331520560113,-77.56090375931387,0.8664489564115183
MEANPOT_gderivative_stddev,0.7269459722644844,MEANPOT_CORRECTED_gderivative_stddev,0.7294910319825951,0.3501030083683757,0.7294910319825951
EPSX_skewness,0.7269685632852881,EPSX_CORRECTED_skewness,0.7133463004747534,-1.8738448261054768,0.7269685632852881
EPSY_skewness,0.688798242836646,EPSY_CORRECTED_skewness,0.013526786210372626,-98.03617585395314,0.688798242836646
MEANPOT_stddev,0.5788069625848051,MEANPOT_CORRECTED_stddev,0.5788018056571889,-0.0008909581172344931,0.5788069625848051
MEANALP_gderivative_mean,0.4613538861190559,MEANALP_CORRECTED_gderivative_mean,0.46457608230009323,0.6984218141398281,0.46457608230009323
MEANPOT_max,0.40732319414551516,MEANPOT_CORRECTED_max,0.3723313782610948,-8.59067600062068,0.40732319414551516
MEANJZD_gderivative_mean,0.22094377977237797,MEANJZD_CORRECTED_gderivative_mean,0.3418042786896085,54.70192419164013,0.3418042786896085
MEANPOT_var,0.3291404118875385,MEANPOT_CORRECTED_var,0.3330160092078849,1.177490572525197,0.3330160092078849
TOTPOT_var,0.31684195689026706,TOTPOT_CORRECTED_var,0.32954557124810085,4.0094482695779705,0.32954557124810085
MEANALP_var,0.2773511711402712,MEANALP_CORRECTED_var,0.31039786977216527,11.915110542360251,0.31039786977216527
MEANPOT_last_value,0.1167751504709129,MEANPOT_CORRECTED_last_value,0.19743148572273092,69.06977634073648,0.19743148572273092
TOTPOT_gderivative_stddev,0.1957968923684531,TOTPOT_CORRECTED_gderivative_stddev,0.1912514849043962,-2.3214911171844848,0.1957968923684531
EPSY_gderivative_mean,0.003971909635530018,EPSY_CORRECTED_gderivative_mean,0.10448921057254676,2530.7046272618322,0.10448921057254676
MEANPOT_gderivative_mean,0.00011661074630209984,MEANPOT_CORRECTED_gderivative_mean,1.0608302887947466e-08,-99.99090280851092,0.00011661074630209984
