Specs,Score,CORR_Specs,CORR_Score,IMP,Best_Score
EPSY_mean,9.991766263434766,EPSY_CORRECTED_mean,4.959004378309011,-50.36909143424752,9.991766263434766
EPSY_median,9.977744520939261,EPSY_CORRECTED_median,4.972518157748612,-50.16390580743672,9.977744520939261
EPSZ_kurtosis,9.18675361852277,EPSZ_CORRECTED_kurtosis,6.442544516202087,-29.871369324498676,9.18675361852277
EPSY_last_value,8.651077091424078,EPSY_CORRECTED_last_value,4.16693576780043,-51.833329841307666,8.651077091424078
MEANALP_skewness,8.302732176076596,MEANALP_CORRECTED_skewness,7.719764338593069,-7.0213975968451,8.302732176076596
MEANJZH_var,8.094081190289783,MEANJZH_CORRECTED_var,7.4231559789706365,-8.289084277089223,8.094081190289783
R_VALUE_gderivative_mean,7.347854075748638,R_VALUE_CORRECTED_gderivative_mean,5.762918286597931,-21.570049878667813,7.347854075748638
TOTFZ_skewness,6.599080872637603,TOTFZ_CORRECTED_skewness,1.9112687553670165,-71.03734910581423,6.599080872637603
TOTUSJZ_kurtosis,4.037992402181619,TOTUSJZ_CORRECTED_kurtosis,6.113178843257908,51.391539022092324,6.113178843257908
MEANGBH_skewness,5.871976285246187,MEANGBH_CORRECTED_skewness,2.368814518249607,-59.65899037771245,5.871976285246187
MEANPOT_kurtosis,2.754031791224164,MEANPOT_CORRECTED_kurtosis,5.781382192685859,109.92430846689832,5.781382192685859
EPSY_max,2.0117820866236302,EPSY_CORRECTED_max,5.11964633161243,154.4831453492422,5.11964633161243
TOTFY_kurtosis,4.345861804203351,TOTFY_CORRECTED_kurtosis,3.233609449295864,-25.59336686297084,4.345861804203351
MEANGBT_gderivative_mean,1.269229068365517,MEANGBT_CORRECTED_gderivative_mean,3.8027994634215956,199.6149046853103,3.8027994634215956
MEANALP_max,3.4991054676488127,MEANALP_CORRECTED_max,2.8359388550548976,-18.952461385495848,3.4991054676488127
EPSY_skewness,3.468417970694041,EPSY_CORRECTED_skewness,2.3296903026634443,-32.83132764424968,3.468417970694041
EPSZ_skewness,3.447929927261127,EPSZ_CORRECTED_skewness,1.5037686896530482,-56.3863326292257,3.447929927261127
EPSX_skewness,3.4345144637528926,EPSX_CORRECTED_skewness,0.00011297045765301241,-99.99671072989078,3.4345144637528926
MEANGBH_gderivative_mean,1.5446526890331,MEANGBH_CORRECTED_gderivative_mean,3.1045439663365295,100.9865381634669,3.1045439663365295
EPSY_gderivative_mean,2.246951605611469,EPSY_CORRECTED_gderivative_mean,1.9861706371051497,-11.605989548464366,2.246951605611469
MEANJZH_gderivative_mean,1.7383187181484743,MEANJZH_CORRECTED_gderivative_mean,2.083313560453741,19.84646651407685,2.083313560453741
EPSX_last_value,1.6531617770632137,EPSX_CORRECTED_last_value,0.02441094857543976,-98.52337811615722,1.6531617770632137
TOTBSQ_skewness,1.3535468424145023,TOTBSQ_CORRECTED_skewness,0.6002991023048745,-55.649920379996544,1.3535468424145023
MEANJZH_skewness,1.3269100832141358,MEANJZH_CORRECTED_skewness,0.9385875042118872,-29.265176586918848,1.3269100832141358
MEANPOT_last_value,0.9396914771402418,MEANPOT_CORRECTED_last_value,0.8993378495420705,-4.294348579278305,0.9396914771402418
TOTFY_skewness,0.9232600225940555,TOTFY_CORRECTED_skewness,0.40740296572033313,-55.873431563118544,0.9232600225940555
EPSX_median,0.27001873491271966,EPSX_CORRECTED_median,0.8695851439526272,222.0462255086523,0.8695851439526272
EPSX_mean,0.25025110552587176,EPSX_CORRECTED_mean,0.8636975970437334,245.13238022616514,0.8636975970437334
USFLUX_skewness,0.23322209382302198,USFLUX_CORRECTED_skewness,0.6907658550551485,196.18371215693168,0.6907658550551485
MEANGBZ_gderivative_mean,0.0010461010878082566,MEANGBZ_CORRECTED_gderivative_mean,0.6119198210041826,58395.28579367499,0.6119198210041826
MEANJZD_gderivative_mean,0.5581700608045712,MEANJZD_CORRECTED_gderivative_mean,0.4241717537199461,-24.006717037362055,0.5581700608045712
TOTFX_skewness,0.18050487684855762,TOTFX_CORRECTED_skewness,0.29673249346504976,64.39029163406279,0.29673249346504976
MEANPOT_gderivative_stddev,0.24672579922938864,MEANPOT_CORRECTED_gderivative_stddev,0.24086937559261434,-2.3736567700118787,0.24672579922938864
MEANPOT_stddev,0.17644153097512918,MEANPOT_CORRECTED_stddev,0.16084848411609903,-8.837515052636965,0.17644153097512918
MEANPOT_var,0.16808390388032743,MEANPOT_CORRECTED_var,0.13407550655399897,-20.232988728380437,0.16808390388032743
MEANALP_gderivative_mean,0.10327178530084204,MEANALP_CORRECTED_gderivative_mean,0.1251218343666476,21.157810918203808,0.1251218343666476
EPSY_kurtosis,0.0014722823540705451,EPSY_CORRECTED_kurtosis,0.11539678052458513,7737.951749237351,0.11539678052458513
TOTPOT_var,0.02769118688325638,TOTPOT_CORRECTED_var,0.008542920186256055,-69.14931735402944,0.02769118688325638
MEANALP_var,0.024584725220444553,MEANALP_CORRECTED_var,0.025461624769477637,3.566847061214487,0.025461624769477637
MEANPOT_max,0.004631315994632507,MEANPOT_CORRECTED_max,5.313598675349004e-05,-98.8526806027688,0.004631315994632507
MEANPOT_gderivative_mean,1.1832593025424176e-06,MEANPOT_CORRECTED_gderivative_mean,0.0006750606469983205,56950.94779714363,0.0006750606469983205
