Specs,Score,CORR_Specs,CORR_Score,IMP,Best_Score
TOTFX_kurtosis,6.367988760297662,TOTFX_CORRECTED_kurtosis,3.18755290200319,-49.944118590840716,6.367988760297662
TOTPOT_max,5.151760234881904,TOTPOT_CORRECTED_max,6.320050582674521,22.67749845736753,6.320050582674521
MEANJZH_skewness,4.3862741422002784,MEANJZH_CORRECTED_skewness,5.619805616419141,28.12253484913482,5.619805616419141
MEANALP_median,3.103287524375531,MEANALP_CORRECTED_median,5.456282342919213,75.82264936978957,5.456282342919213
MEANALP_min,5.388164063039778,MEANALP_CORRECTED_min,5.431125665434262,0.7973328557157444,5.431125665434262
MEANALP_mean,3.044806533956192,MEANALP_CORRECTED_mean,5.312628099258415,74.48163093487541,5.312628099258415
TOTFZ_kurtosis,5.122525313163716,TOTFZ_CORRECTED_kurtosis,0.47133981266648783,-90.7986826057208,5.122525313163716
EPSX_mean,4.66509569618706,EPSX_CORRECTED_mean,3.249040332145266,-30.35426186860827,4.66509569618706
EPSX_median,4.655236774549511,EPSX_CORRECTED_median,3.1890960886581134,-31.49443856232805,4.655236774549511
MEANGBT_gderivative_mean,2.941731566059134,MEANGBT_CORRECTED_gderivative_mean,3.886614362274738,32.11995299358358,3.886614362274738
R_VALUE_gderivative_mean,3.1873732840542695,R_VALUE_CORRECTED_gderivative_mean,1.9244572012668273,-39.62247186752599,3.1873732840542695
MEANGBT_skewness,2.8834668885341723,MEANGBT_CORRECTED_skewness,0.9785811054158106,-66.06234289330516,2.8834668885341723
MEANGBZ_gderivative_mean,1.7064749161089816,MEANGBZ_CORRECTED_gderivative_mean,2.655496042165138,55.612954934026604,2.655496042165138
MEANALP_last_value,1.3192100549147154,MEANALP_CORRECTED_last_value,2.589996731746367,96.32936560006779,2.589996731746367
TOTFZ_skewness,2.2150141699006674,TOTFZ_CORRECTED_skewness,1.499373065019841,-32.308646807118144,2.2150141699006674
EPSX_skewness,1.3688099757715877,EPSX_CORRECTED_skewness,1.9624953031341512,43.37237000540617,1.9624953031341512
USFLUX_skewness,1.376400218577135,USFLUX_CORRECTED_skewness,0.030275191403632298,-97.80040783232877,1.376400218577135
MEANPOT_gderivative_stddev,1.267868515757803,MEANPOT_CORRECTED_gderivative_stddev,1.2437952949863857,-1.898715874100607,1.267868515757803
MEANPOT_max,1.2461992006013385,MEANPOT_CORRECTED_max,1.2045105031200616,-3.345267551219783,1.2461992006013385
MEANPOT_stddev,1.2297559252575803,MEANPOT_CORRECTED_stddev,1.2303697859150264,0.049917275846229216,1.2303697859150264
MEANPOT_var,0.9622247956247933,MEANPOT_CORRECTED_var,0.9973941727839538,3.6550063269076567,0.9973941727839538
MEANGBH_gderivative_mean,0.8456427179052015,MEANGBH_CORRECTED_gderivative_mean,0.047815780272594165,-94.34562856627657,0.8456427179052015
MEANPOT_mean,0.7496680545912645,MEANPOT_CORRECTED_mean,0.7649429494428712,2.037554456009856,0.7649429494428712
TOTFY_kurtosis,0.14908187904755238,TOTFY_CORRECTED_kurtosis,0.6744031035903505,352.3709440067074,0.6744031035903505
TOTPOT_gderivative_stddev,0.520205569002083,TOTPOT_CORRECTED_gderivative_stddev,0.6246417123528998,20.075937201356364,0.6246417123528998
MEANJZH_gderivative_mean,0.385476016628285,MEANJZH_CORRECTED_gderivative_mean,0.41775866172632425,8.374748027234451,0.41775866172632425
EPSX_last_value,0.3275007009826736,EPSX_CORRECTED_last_value,0.41529518187500125,26.807417702892923,0.41529518187500125
MEANJZD_gderivative_mean,0.293559690843658,MEANJZD_CORRECTED_gderivative_mean,0.41510953211700974,41.4054943728926,0.41510953211700974
TOTPOT_var,0.27609418592651624,TOTPOT_CORRECTED_var,0.3334524654607657,20.774895835552147,0.3334524654607657
MEANPOT_median,0.28989564386704375,MEANPOT_CORRECTED_median,0.277813072968884,-4.167903572811607,0.28989564386704375
MEANPOT_last_value,0.2709705005137394,MEANPOT_CORRECTED_last_value,0.26740581523316426,-1.3155252227887388,0.2709705005137394
TOTPOT_stddev,0.23649494903788967,TOTPOT_CORRECTED_stddev,0.19076421757684806,-19.336874485938782,0.23649494903788967
MEANGAM_gderivative_mean,0.06279449961298354,MEANGAM_CORRECTED_gderivative_mean,0.21090583096422078,235.8667276020675,0.21090583096422078
MEANSHR_gderivative_mean,0.20284351586891863,MEANSHR_CORRECTED_gderivative_mean,0.15738125069146103,-22.412481356730275,0.20284351586891863
MEANALP_gderivative_mean,0.09736284516438547,MEANALP_CORRECTED_gderivative_mean,0.09536880363397356,-2.0480518282361317,0.09736284516438547
SHRGT45_gderivative_mean,0.09406792317435288,SHRGT45_CORRECTED_gderivative_mean,0.07359347933449104,-21.76559569824126,0.09406792317435288
EPSY_gderivative_mean,0.0480295210372116,EPSY_CORRECTED_gderivative_mean,0.08085053222024642,68.33507908106401,0.08085053222024642
MEANALP_var,0.048876312531463725,MEANALP_CORRECTED_var,0.05055938956346282,3.443543395209344,0.05055938956346282
TOTPOT_gderivative_mean,0.020130796528185498,TOTPOT_CORRECTED_gderivative_mean,0.003574304276613535,-82.24459587771857,0.020130796528185498
MEANPOT_gderivative_mean,0.0007561810815287482,MEANPOT_CORRECTED_gderivative_mean,0.00043163487619667177,-42.919112003695105,0.0007561810815287482
